央视频道,#genre#	
CCTV17,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226442/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EtihRNVe_x2y1Lgi_XWYeNw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOl8OnsD1vPD0mhNmo98J3J%2CEND
NewTV超级电影,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPRR4mbRWhkCFuUCVm9THg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM4kysjLk_woYMRnu35KtBV%2CEND
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND
安徽卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226490/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcN5s_AlHugvAv9Pda6f9fA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOtRTFrO5eKiKNV40gMGHaS%2CEND
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ElMQ3ov45VmhzipweN5VstQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPg_yZ8DZHTaSU92MIl_o3b%2CEND
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
兵团卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226541/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESv-rH0nF41q6pxKZKeRnNA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN-56c_rnHTXQA4R-D0Dlau%2CEND
重庆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey-ITbF7am-eD_R60rK2QcQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWkDi37K3eowQvLymiiLyV%2CEND
东方卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EuOKqNaOUqqiJjXIfPoRPMQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNeqgYr1eA9ESriCOsl_DTz%2CEND
东南卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkZUfG47p98m2PZiCsgkhyQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5EcQIH6BiwZavlhPLb4oJ%2CEND
甘肃卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226545/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EPxObabIs3mLyPmSf2HHtqQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNBE3K16ZfzYGIqbP6z6cGJ%2CEND
广西卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226534/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EpjsBggKPaCw3f-xlBWZWaQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMJYhPE64lykNkIsypBRZqO%2CEND
湖北卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExfU_RR0RQok0w_xd7h22CQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPVnDV2fEBphgm3TP7hAHBx%2CEND
黑龙江卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEHwpSHKc5p-bHJfhpIWFig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5Y8rTELLykZJHp-bmY2YW%2CEND
海南卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226574/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EZOP0PLu1-XG8_Ae0lTe9HQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNODcjESMU4f6yMuMuOuQbie%2CEND
吉林卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226533/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EicY_6znuOTlmMeE15TFEig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNNUZpDp9cPVsM_M_ftJRVM%2CEND
江苏卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EJT6eqtJpcKnNhyUS90EOgw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN1SxXwCt0S69Lq27ZMJpfR%2CEND
江西卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226243/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPpe3gkzCutYMoqOQQZNzA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMVuW7agCgULnvgy9rhLyCH%2CEND
康巴卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227027/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkHMvBpWz4rccMxNvSRekpQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPtFfVFX0AVycM8b4Xmbcl4%2CEND
辽宁卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226488/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0dsu8dOBmGQQO7fSrvySew%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN4l9PIxeExdzsncIMJiPZb%2CEND
内蒙古卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226530/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EHHMwHAFmEx4xxtZRlWhCrg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMZe-zTYLW-Yz0RcFLVr37n%2CEND
宁夏卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226528/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E9-jWxE6tfiz7aO7MvbCY7Q%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMi3qn27U9rBeXpVrJ8eLy7%2CEND
青海卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226529/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ege4qzvU2ax15UdL3NFQ7AQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNdiWnhjH1amCOGECUhABr9%2CEND
山东卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226244/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EycMz-PML_dQW8iLcNBkw7g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMYCYLC04QAM6EBli1wTuET%2CEND
三沙卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226544/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eb2dn60YQRxhB5rAyOnrv0g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_hnHaWpTsMQwR98VJGduo%2CEND
深圳卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226245/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EFvxuZ6Kfg6J67sArVd0LuA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO9YxM-C8gPFvQRk47-h2ok%2CEND
新疆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226546/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETtoZKRqwsL9SQjr1A0iH5g%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMREPnBLSH3b8pR7cnmo9am%2CEND
厦门卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226542/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0HuqirkTe1cAUljwazjNGw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMvSOYesmmWPPy5i3xS4Rsb%2CEND
西藏卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226527/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EmHuqUIe0F51C4h6xZanhig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMi3qn27U9rBeXpVrJ8eLy7%2CEND
延边卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227045/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eq0D3NdTUN7FuRzr8eJsbQA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNONS2RAhxb5u6NYaMGGM23S%2CEND
云南卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226543/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EzQy9f4DIExLCs810r0Q6Kw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO_hnHaWpTsMQwR98VJGduo%2CEND
浙江卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226247/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eo6BokfP3WkB3SIXSrgvRBA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNP3w4GkbU9L7iRQ8H2vgzhF%2CEND

🇨🇳组播线路,#genre#
CCTV1,http://psp94525.iask.in:6688/udp/239.93.0.58:5140
CCTV2,http://psp94525.iask.in:6688/udp/239.93.1.23:6000
CCTV3,http://psp94525.iask.in:6688/udp/239.93.0.109:5140
CCTV4,http://psp94525.iask.in:6688/udp/239.93.1.105:5140
CCTV5,http://psp94525.iask.in:6688/udp/239.93.42.37:5140
CCTV6,http://psp94525.iask.in:6688/udp/239.93.42.38:5140
CCTV7,http://psp94525.iask.in:6688/udp/239.93.1.67:5140
CCTV8,http://psp94525.iask.in:6688/udp/239.93.42.39:5140
CCTV9,http://psp94525.iask.in:6688/udp/239.93.1.24:5140
CCTV10,http://psp94525.iask.in:6688/udp/239.93.1.28:5140
CCTV11,http://psp94525.iask.in:6688/udp/239.93.0.102:5140
CCTV12,http://psp94525.iask.in:6688/udp/239.93.1.30:8124
CCTV13,http://psp94525.iask.in:6688/udp/239.93.0.66:5140
CCTV14,http://psp94525.iask.in:6688/udp/239.93.1.29:6000
CCTV15,http://psp94525.iask.in:6688/udp/239.93.0.103:5140
CCTV17,http://psp94525.iask.in:6688/udp/239.93.0.92:5140
CCTV4K,http://psp94525.iask.in:6688/udp/239.93.42.42:5140
CCTV5＋,http://psp94525.iask.in:6688/udp/239.93.1.173:5140
CCTV1,http://psp94525.iask.in:6688/udp/239.93.0.148:5140
CCTV2,http://psp94525.iask.in:6688/udp/239.93.0.149:5140
CCTV3,http://psp94525.iask.in:6688/udp/239.93.0.150:5140
CCTV4,http://psp94525.iask.in:6688/udp/239.93.0.212:5140
CCTV5,http://psp94525.iask.in:6688/udp/239.93.0.158:5140
CCTV6,http://psp94525.iask.in:6688/udp/239.93.0.64:5140
CCTV7,http://psp94525.iask.in:6688/udp/239.93.0.79:5140
CCTV8,http://psp94525.iask.in:6688/udp/239.93.0.154:5140
CCTV9,http://psp94525.iask.in:6688/udp/239.93.1.64:5140
CCTV10,http://psp94525.iask.in:6688/udp/239.93.1.63:5140
CCTV11,http://psp94525.iask.in:6688/udp/239.93.0.170:5140
CCTV12,http://psp94525.iask.in:6688/udp/239.93.1.41:5140
CCTV新闻,http://psp94525.iask.in:6688/udp/239.93.0.187:5140
CCTV14,http://psp94525.iask.in:6688/udp/239.93.1.40:5140
CCTV15,http://psp94525.iask.in:6688/udp/239.93.0.171:5140
CCTV5＋,http://psp94525.iask.in:6688/udp/239.93.1.79:5140
CCTV4K,http://psp94525.iask.in:6688/udp/239.93.1.77:5140
CCTV2,http://psp94525.iask.in:6688/udp/239.93.1.69:5140
安多卫视,http://psp94525.iask.in:6688/udp/239.93.0.234:5140
安多卫视,http://psp94525.iask.in:6688/udp/239.93.0.73:5140
安徽卫视,http://psp94525.iask.in:6688/udp/239.93.1.106:5140
安徽卫视,http://psp94525.iask.in:6688/udp/239.93.1.166:5140
北京卫视,http://psp94525.iask.in:6688/udp/239.93.0.180:5140
北京卫视,http://psp94525.iask.in:6688/udp/239.93.1.66:5140
兵团卫视,http://psp94525.iask.in:6688/udp/239.93.42.43:5140
兵团卫视,http://psp94525.iask.in:6688/udp/239.93.1.74:5140
重庆卫视,http://psp94525.iask.in:6688/udp/239.93.1.107:5140
重庆卫视,http://psp94525.iask.in:6688/udp/239.93.0.119:5140
东方卫视,http://psp94525.iask.in:6688/udp/239.93.1.82:5140
东方卫视,http://psp94525.iask.in:6688/udp/239.93.0.123:5140
东方卫视,http://psp94525.iask.in:6688/udp/239.93.1.44:5140
东南卫视,http://psp94525.iask.in:6688/udp/239.93.0.42:5140
东南卫视,http://psp94525.iask.in:6688/udp/239.93.1.201:5140
广东卫视,http://psp94525.iask.in:6688/udp/239.93.1.134:5140
甘肃卫视,http://psp94525.iask.in:6688/udp/239.93.0.81:5140
甘肃卫视,http://psp94525.iask.in:6688/udp/239.93.1.215:5140
广西卫视,http://psp94525.iask.in:6688/udp/239.93.42.46:5140
广西卫视,http://psp94525.iask.in:6688/udp/239.93.1.203:5140
贵州卫视,http://psp94525.iask.in:6688/udp/239.93.0.131:5140
贵州卫视,http://psp94525.iask.in:6688/udp/239.93.1.200:5140
湖北卫视,http://psp94525.iask.in:6688/udp/239.93.0.250:5140
河北卫视,http://psp94525.iask.in:6688/udp/239.93.0.132:5140
湖北卫视,http://psp94525.iask.in:6688/udp/239.93.0.115:5140
河北卫视,http://psp94525.iask.in:6688/udp/239.93.1.202:5140
黑龙江卫视,http://psp94525.iask.in:6688/udp/239.93.0.183:5140
黑龙江卫视,http://psp94525.iask.in:6688/udp/239.93.0.231:5140
海南卫视,http://psp94525.iask.in:6688/udp/239.93.0.90:5140
湖南卫视,http://psp94525.iask.in:6688/udp/239.93.0.88:5140
河南卫视,http://psp94525.iask.in:6688/udp/239.93.42.45:5140
湖南卫视,http://psp94525.iask.in:6688/udp/239.93.1.46:5140
河南卫视,http://psp94525.iask.in:6688/udp/239.93.1.169:5140
海南卫视,http://psp94525.iask.in:6688/udp/239.93.1.216:5140
吉林卫视,http://psp94525.iask.in:6688/udp/239.93.0.248:5140
吉林卫视,http://psp94525.iask.in:6688/udp/239.93.1.204:5140
江苏卫视,http://psp94525.iask.in:6688/udp/239.93.0.89:5140
江苏卫视,http://psp94525.iask.in:6688/udp/239.93.1.45:5140
江西卫视,http://psp94525.iask.in:6688/udp/239.93.0.134:5140
江西卫视,http://psp94525.iask.in:6688/udp/239.93.1.19:5140
康巴卫视,http://psp94525.iask.in:6688/udp/239.93.0.41:5140
康巴卫视,http://psp94525.iask.in:6688/udp/239.93.1.149:5140
辽宁卫视,http://psp94525.iask.in:6688/udp/239.93.1.167:5140
内蒙古卫视,http://psp94525.iask.in:6688/udp/239.93.0.87:5140
内蒙古卫视,http://psp94525.iask.in:6688/udp/239.93.1.208:5140
宁夏卫视,http://psp94525.iask.in:6688/udp/239.93.0.74:5140
宁夏卫视,http://psp94525.iask.in:6688/udp/239.93.1.212:5140
青海卫视,http://psp94525.iask.in:6688/udp/239.93.0.85:5140
青海卫视,http://psp94525.iask.in:6688/udp/239.93.1.209:5140
四川卫视,http://psp94525.iask.in:6688/udp/239.93.1.88:5140
四川卫视,http://psp94525.iask.in:6688/udp/239.93.0.169:5140
四川卫视,http://psp94525.iask.in:6688/udp/239.93.0.128:5140
山东教育卫视,http://psp94525.iask.in:6688/udp/239.93.1.196:5140
山东教育卫视,http://psp94525.iask.in:6688/udp/239.93.1.92:5140
山东卫视,http://psp94525.iask.in:6688/udp/239.93.0.229:5140
三沙卫视,http://psp94525.iask.in:6688/udp/239.93.42.58:5140
三沙卫视,http://psp94525.iask.in:6688/udp/239.93.1.91:5140
山西卫视,http://psp94525.iask.in:6688/udp/239.93.0.127:5140
陕西卫视,http://psp94525.iask.in:6688/udp/239.93.0.143:5140
陕西卫视,http://psp94525.iask.in:6688/udp/239.93.1.205:5140
山西卫视,http://psp94525.iask.in:6688/udp/239.93.1.207:5140
深圳卫视,http://psp94525.iask.in:6688/udp/239.93.0.182:5140
深圳卫视,http://psp94525.iask.in:6688/udp/239.93.1.21:5140
天津卫视,http://psp94525.iask.in:6688/udp/239.93.0.167:5140
天津卫视,http://psp94525.iask.in:6688/udp/239.93.0.201:5140
新疆卫视,http://psp94525.iask.in:6688/udp/239.93.0.82:5140
新疆卫视,http://psp94525.iask.in:6688/udp/239.93.1.214:5140
厦门卫视,http://psp94525.iask.in:6688/udp/239.93.42.57:5140
厦门卫视,http://psp94525.iask.in:6688/udp/239.93.1.8:5140
西藏卫视,http://psp94525.iask.in:6688/udp/239.93.0.83:5140
西藏卫视,http://psp94525.iask.in:6688/udp/239.93.1.213:5140
延边卫视,http://psp94525.iask.in:6688/udp/239.93.0.249:5140
延边卫视,http://psp94525.iask.in:6688/udp/239.93.0.77:5140
云南卫视,http://psp94525.iask.in:6688/udp/239.93.1.174:5140
云南卫视,http://psp94525.iask.in:6688/udp/239.93.1.168:5140
浙江卫视,http://psp94525.iask.in:6688/udp/239.93.1.6:5140
热门卫视,http://psp94525.iask.in:6688/udp/239.93.1.34:5140
热门卫视-体验,http://psp94525.iask.in:6688/udp/239.93.1.49:5140
🇨🇳电影在线,#genre#
CCTV电影轮播,http://cdn.jdshipin.com:8880/huya.php?id=11342390
CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-21.m3u8
吃米滴虫,http://zzy789.xyz/douyu1.php?id=315457
傲娇的超级赛亚人,http://zzy789.xyz/douyu1.php?id=4373285
PDD影院阿,http://zzy789.xyz/douyu1.php?id=1274132
赵本山经典小品,http://zzy789.xyz/douyu1.php?id=9817716
网神影厅,http://zzy789.xyz/douyu1.php?id=508118
斗鱼电影HD1,http://zzy789.xyz/douyu1.php?id=4246519
斗鱼电影HD4,http://zzy789.xyz/douyu1.php?id=85894
美亚电影台(HK),http://ku9.fr.to/smt.php?id=meiyamovie_twn
万州影视Not247,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
新昌休闲影视Not247,https://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
1905电影网,http://php.jdshipin.com:8880/1905.php?id=1905dy
1905国外电影,http://php.jdshipin.com:8880/1905.php?id=1905dy2
安徽影视,http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
贝贝影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=431460
电影大卫贝肯倒霉特工熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
电影昆塔反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
电影棉花糖和云朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
电影熊出没变形记,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
电影猪猪侠英雄猪少年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
广州电视台影视频道,https://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=2b09d952702fe2c67ddad695faa4c27c&txTime=191b5db5ed0
广州影视,http://tencentplay.gztv.com/live/yingshi.m3u8?txSecret=1bd3a1082ab5b89f48c1bff9a3760da4&txTime=18d57929bd4
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-1.m3u8
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-3.m3u8
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州影视,https://stream1.freetv.fun/yan-zhou-ying-shi-8.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
经典电影,http://120.238.94.10:9901/tsfile/live/1040_1.m3u8
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8
济南影视,http://124.128.73.58:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
可乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=20415
林正英电影2,http://zzy789.xyz/douyu1.php?id=7356023
末日电影合集,http://1.94.31.214:35455/yy/1354889019
蚂蚱影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=6079455
南宁影视娱乐,http://hls.nntv.cn/nnlive/YSYL_244.m3u8
神乐华语影院,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_4000.xs?wsAuth=ba1c90644d5727f7eff2d821807aceb6&token=web-h5-90270207-85894-853ec75fcb0c6ecaca17aa65580152fde64a0f1c44c269f0&logo=0&expire=0&did=d1bae13724faf6e93becdd6000021601&origin=hw
神乐欧美影院,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
神乐影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=85894
绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴文化影视,https://stream1.freetv.fun/shao-xing-wen-hua-ying-shi-1.m3u8
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-1.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-2.m3u8
陕西西部电影,http://gxlive.snrtv.com/sx8-SD.m3u8
特辑影院,http://zzy789.xyz/douyu1.php?id=3637778
万州影视文艺频道,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
星光影视,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
新疆石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
🇨🇳斗鱼影剧,#genre#
斗鱼电视剧HD1,https://www.goodiptv.club/douyu/2838296
斗鱼电视剧HD1,https://live.metshop.top/douyu/2838296
斗鱼电视剧HD6,https://www.goodiptv.club/douyu/431460
斗鱼电视剧HD6,https://live.metshop.top/douyu/431460
斗鱼电视剧HD13,https://www.goodiptv.club/douyu/3756989
斗鱼电视剧HD13,https://live.metshop.top/douyu/3756989
斗鱼电视剧1,https://www.goodiptv.club/douyu/299854
斗鱼电视剧1,https://live.metshop.top/douyu/299854
斗鱼电视剧12,https://www.goodiptv.club/douyu/4373285
斗鱼电视剧12,https://live.metshop.top/douyu/4373285
斗鱼电视剧13,https://www.goodiptv.club/douyu/3439096
斗鱼电视剧13,https://live.metshop.top/douyu/3439096
斗鱼电视剧19,https://www.goodiptv.club/douyu/7459925
斗鱼电视剧19,https://live.metshop.top/douyu/7459925
斗鱼电视剧22,https://live.metshop.top/douyu/10297898
斗鱼电视剧22,https://www.goodiptv.club/douyu/10297898
斗鱼电视剧25,https://www.goodiptv.club/douyu/7623292
斗鱼电视剧25,https://live.metshop.top/douyu/7623292
斗鱼电视剧3,https://live.metshop.top/douyu/276200
斗鱼电视剧3,https://www.goodiptv.club/douyu/276200
斗鱼电视剧4,https://www.goodiptv.club/douyu/4290711
斗鱼电视剧4,https://live.metshop.top/douyu/4290711
斗鱼电视剧8,https://live.metshop.top/douyu/5261342
斗鱼电视剧8,https://www.goodiptv.club/douyu/5261342
斗鱼电视剧9,https://live.metshop.top/douyu/5522351
斗鱼电视剧9,https://www.goodiptv.club/douyu/5522351


红色-老片,#genre#
地雷战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/a90c788a458e40508615d711b8aae1af/850.m3u8
地道战,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/312e39c68cc441feb79d1c2d7e16cbbd/850.m3u8
跟踪追击,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/059096230b4e46c0b5d4929ff98435d0/850.m3u8
红牡丹,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/921b8081b58b4c2f81fb233b6c8e89ac/850.m3u8
侦察兵,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/3e4727a0fca34aa8b9774472a4908eaf/850.m3u8
三毛流浪记,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b9ce94c233b043bebe30340f09868ed1/850.m3u8
红色娘子军,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2ea3b03b3a414303b830f92579243001/850.m3u8
五朵金花,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/ae639196cf3949368c1b05776bb1d4fa/850.m3u8
洪湖赤卫队,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/2a58afdece3342eaac927648a2cccabd/850.m3u8
狼牙山五壮士,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/71c649af833c43a9b61e4f5c913bbd6b/850.m3u8
